posting_id,job_title,company_name,city,category,salary_min,salary_max,posted_date,raw_skills,source_url,scraped_at
793,Testing Engineer,Nelovy Health Care,Islamabad,Data Engineering,,,,"Manual Testing, Bug Tracking, Regression Testing, Functional Testing, Usability Testing, Test Documentation, Test Case Design, Quality Assurance",https://www.rozee.pk/nelovy-health-care-testing-engineer-islamabad-jobs-1873195,2026-09-25 12:51:19.347947
794,Electrical Engineer Electrical Technician,Afridi Workshop,Karachi,Data Engineering,,,,"Programmable logic controllers, Safety Compliance, ELECTRICAL TESTING AND TROUBLESHOOTING, Electrical System Design, Project Coordination, Team Leadership, Reading Electrical Schematics, Preventive Maintenance",https://www.rozee.pk/afridi-workshop-electrical-engineer-electrical-technician-karachi-jobs-1872319,2026-09-25 12:51:19.347947
795,Full-Stack Engineer,Gazala Group,Karachi,Data Engineering,,,,"Mongodb, Backend Development, Express, LLM, Frontend Development, React, Node.js, REST API Design, TypeScript, Problem Solving, AI, Debugging",https://www.rozee.pk/gazala-group-full-stack-engineer-jobs-1872336,2026-09-25 12:51:19.347947
796,Sales Engineer,IHSAN Sons (Pvt) Limited,Karachi,Data Engineering,,,,"business-development, Onboarding, GPS, maintenance-repair-and-operations-mro, education-training, time-and-attendance, training-and-development, potential-customer, sales-goals, vehicle-tracking",https://www.rozee.pk/sales-engineer-karachi-jobs-1881849,2026-09-25 12:51:19.347947
797,Hiring Maintenance Manager / Engineer,360 Human Capital solutions pvt ltd,Karachi,Data Engineering,,,,"compliance, external-workforce, maintenance-repair-and-operations-mro, environment-health-and-safety-hsse, medical-facilities-services, health-and-safety",https://www.rozee.pk/hiring-maintenance-manager-engineer-karachi-jobs-1882128,2026-09-25 12:51:19.347947
798,Software Engineer - Level III (FRONT END FOCUSED - / Web UI REACT/ JavaScript /) Costa Rica ONLY - Remote,Confiz,All Cities,Data Engineering,,,,,https://www.rozee.pk/software-engineer-level-iii-front-end-focused-web-ui-react-javascript-costa-rica-only-remote-jobs-1877155,2026-09-25 12:51:19.347947
799,Senior Systems Engineer,Fueled,All Cities,Data Engineering,,,,"Bash, Mariadb, LINUX, AWS, Elasticsearch, Ansible, CI/CD, Aks, Kubernetes, GCP, Oracle Cloud, Terraform, EKS, Helm, Azure, CDK, Observability, Python, Infrastructure Automation, Redis",https://www.rozee.pk/senior-systems-engineer-jobs-1881092,2026-09-25 12:51:19.347947
800,Sales Engineer,Apsol-WW,Lahore,Data Engineering,,,,"Negotiation Skills, Proposal Development, Customer Relationship Management, Communication Skills, Sales Presentations, Sales Reporting, Market Research, Technical Sales Expertise, Lead Generation, Client Needs Analysis, Time Management",https://www.rozee.pk/apsol-ww-sales-engineer-lahore-jobs-1873765,2026-09-25 12:51:19.347947
801,Full Stack Engineer,Fusion Lab,All Cities,Data Engineering,,,,"Database Management, AWS, Microservices Architecture, Version Control (GIT), Node.js, REACT.JS, RESTful API Development, Containerization (Docker), Python, Cloud Computing, AI, Web Development",https://www.rozee.pk/fusion-lab-full-stack-engineer-jobs-1871682,2026-09-25 12:51:19.347947
802,Electrical Engineer - Lahore,F&M (Pvt.) limited,Lahore,Data Engineering,,,,"Audits, compliance, testing-and-analysis, time-and-attendance, environment-health-and-safety-hsse, job-descriptions, international-electrotechnical-commission-iec, compliance-audit",https://www.rozee.pk/electrical-engineer-lahore-lahore-jobs-1882722,2026-09-25 12:51:19.347947
803,DevOps Engineer,PureLogics,Lahore,Data Engineering,,,,"Git, Continuous Integration, Linux Administration, DOCKER, Continuous Deployment, Kubernetes, Terraform, AWS Services, Amazon CloudWatch, Infrastructure as Code, Datadog, Gitlab CI/CD, Networking, Ai Tools, Cloud Computing, Database Administration",https://www.rozee.pk/purelogics-devops-engineer-jobs-1872468,2026-09-25 12:51:19.347947
804,MEP Design Engineer,CA Block Engineering & Consultants Pvt Ltd,Islamabad,Data Engineering,,,,"IPC, Sustainability, Quality-Control, compliance, external-workforce, time-and-attendance, environment-health-and-safety-hsse, planning-and-design, visual-art-design, product-development-and-design, non-disclosure-agreement-nda, coronary-artery-disease-cad, computer-aided-design-cad, hvac-heating-ventilation-and-air-conditioning, certificate-authority-ca, mechanical-electrical-and-plumbing-mep, fire-suppression, inter-process-communication-ipc, construction-documentation, value-analysis-and-value-engineering-vave",https://www.rozee.pk/mep-design-engineer-islamabad-jobs-1881691,2026-09-25 12:51:19.347947
805,Production Engineer-P2,Haier,All Cities,Data Engineering,,,,"Quality Control, Lean Manufacturing, Six Sigma, Safety Management, Process Optimization, Production Planning, Standard Operating Procedures, Root Cause Analysis, manpower utilization, Inventory Management, MRP (Material Requirements Planning), Team Leadership, UPMH/UPH",https://www.rozee.pk/haier-production-engineer-p2-jobs-1873997,2026-09-25 12:51:19.347947
806,Service Field Engineer,Innovative,Lahore,Data Engineering,,,,"Hardware Troubleshooting, Software Troubleshooting, Corrective Maintenance, Root Cause Analysis, Equipment Installation, Safety Compliance, Technical Troubleshooting, Customer Service, Report Writing, Time Management, Preventive Maintenance, Field Service Management (FSM) Tools",https://www.rozee.pk/innovative-service-field-engineer-lahore-jobs-1873763,2026-09-25 12:51:19.347947
807,Biomedical Engineer,Ideal Business Trading,Islamabad,Data Engineering,,,,"Regulatory Compliance, Biomedical Instrumentation, Biomedical Equipment Testing, Diagnostic Equipment Maintenance, Instrumentation Calibration and Testing, Medical device technology, Quality Assurance in Biomedical Engineering",https://www.rozee.pk/ideal-business-trading-biomedical-engineer-islamabad-jobs-1873338,2026-09-25 12:51:19.347947
808,Senior Full Stack Engineer,DH Services Group,All Cities,Data Engineering,,,,"Mongodb, Django, Express.js, Unit Testing, Git Version Control, React, Node.js, English Communication, RESTful API design, Fastapi, MERN Stack, Python",https://www.rozee.pk/dh-services-group-senior-full-stack-engineer-jobs-1872986,2026-09-25 12:51:19.347947
809,"Senior Cloud Engineer - AWS (Remote, Full-Time) [AS314] (PK)",Smart Working,Peshawar,Data Engineering,,,,"AWS, DevOps, CI/CD, Terraform, CI / CD, Cloud Computing, monthsOfExperience: 60",https://www.rozee.pk/senior-cloud-engineer-aws-remote-full-time-as314-pk-peshawar-jobs-1878830,2026-09-25 12:51:19.347947
810,"Senior Cloud Engineer - AWS (Remote, Full-Time) [AS314] (PK)",Smart Working,Karachi,Data Engineering,,,,"AWS, DevOps, CI/CD, Terraform, CI / CD, Cloud Computing, monthsOfExperience: 60",https://www.rozee.pk/senior-cloud-engineer-aws-remote-full-time-as314-pk-karachi-jobs-1878829,2026-09-25 12:51:19.347947
811,"Senior Cloud Engineer - AWS (Remote, Full-Time) [AS314] (PK)",Smart Working,Rawalpindi,Data Engineering,,,,"AWS, DevOps, CI/CD, Terraform, CI / CD, Cloud Computing, monthsOfExperience: 60",https://www.rozee.pk/senior-cloud-engineer-aws-remote-full-time-as314-pk-rawalpindi-jobs-1878828,2026-09-25 12:51:19.347947
812,"Senior Cloud Engineer - AWS (Remote, Full-Time) [AS314] (PK)",Smart Working,Lahore,Data Engineering,,,,"AWS, DevOps, CI/CD, Terraform, CI / CD, Cloud Computing, monthsOfExperience: 60",https://www.rozee.pk/senior-cloud-engineer-aws-remote-full-time-as314-pk-lahore-jobs-1878827,2026-09-25 12:51:19.347947
813,"Senior Cloud Engineer - AWS (Remote, Full-Time) [AS314] (PK)",Smart Working,Islamabad,Data Engineering,,,,"AWS, DevOps, CI/CD, Terraform, CI / CD, Cloud Computing, monthsOfExperience: 60",https://www.rozee.pk/senior-cloud-engineer-aws-remote-full-time-as314-pk-islamabad-jobs-1878826,2026-09-25 12:51:19.347947
814,"Senior Cloud Engineer - AWS (Remote, Full-Time) [AS314] (PK)",Smart Working,All Cities,Data Engineering,,,,"Mongodb, AWS, DevOps, CI/CD, Terraform, CI / CD, Cloud Computing, monthsOfExperience: 60",https://www.rozee.pk/senior-cloud-engineer-aws-remote-full-time-as314-pk-jobs-1878825,2026-09-25 12:51:19.347947
815,Production Engineer - Furniture,Millsdale Pvt Ltd,Islamabad,Data Engineering,,,,"Quality Control, Process Optimization, Production Planning, Root Cause Analysis, Team Management, AutoCad, Manufacturing Processes, Technical Drawing Interpretation, Attention to Detail, Use of Measuring Tools",https://www.rozee.pk/millsdale-production-engineer-furniture-jobs-1872679,2026-09-25 12:51:19.347947
816,DevOps Engineer,Simplex Technology Solutions,Lahore,Data Engineering,,,,"Bash, AWS, Cost Optimization, RDS, ECS, Cloud Security, EC2, SonarQube, DOCKER, CI/CD, Kubernetes, Lambda, Terraform, Infrastructure as Code, EKS, Aurora, Github Actions, Observability, Python, Multi-Region Resilience",https://www.rozee.pk/devops-engineer-lahore-jobs-1881630,2026-09-25 12:51:19.347947
817,"Project Engineer / Project Manager, Civil",Aeyliya Builders (Private) Limited,All Cities,Data Engineering,,,,"Commuting, Project-Management, external-workforce, training-and-development, planning-and-design, planning-and-forecasting, electrical-engineering-and-planning, youth-organizations-resources, site-management",https://www.rozee.pk/project-engineer-project-manager-civil-jobs-1879348,2026-09-25 12:51:19.347947
818,Project Engineer Electrical,HRSG Outsourcing Pvt Ltd,Karachi,Data Engineering,,,,"Scada Systems, Power Distribution, Safety Compliance, Electrical System Design, Switchgear Maintenance, Inventory Management, Troubleshooting Electrical systems, Team Leadership, Preventive Maintenance, Power Distribution Systems Design",https://www.rozee.pk/hrsg-outsourcing-pvt-ltd-project-engineer-electrical-jobs-1876991,2026-09-25 12:51:19.347947
819,Electronics Engineer,Mass International,Karachi,Data Engineering,,,,"System Installation, Signal Processing, PCB Layout, Customer Coordination, Fault Diagnosis, Analog and Digital Circuit Design, Testing and Troubleshooting, Technical Documentation, Project Management, Circuit Design, Team Leadership, Commissioning of Electronic Systems",https://www.rozee.pk/mass-international-electronics-engineer-karachi-jobs-1873001,2026-09-25 12:51:19.347947
820,Operation Executive ( Electrical Engineer),Knox Solar Pvt Ltd,Islamabad,Data Engineering,,,,"Resource Management, Report Preparation, Operational Planning, Safety Compliance, electrical systems maintenance, Electrical circuit troubleshooting, Project Management, Team Leadership, PLC Programming and Diagnostics",https://www.rozee.pk/knox-solar-pvt-ltd-operation-executive-electrical-engineer-jobs-1872256,2026-09-25 12:51:19.347947
821,Senior Business Development Engineer – Plastic & Polymer Packaging | Karachi,ZIC MOTOR OIL - HI-TECH LUBRICANTS LTD.,Karachi,Data Engineering,,,,"Packaging, business-development, Polypropylene, training-and-development, business-growth, packaging-labeling, plastic-packaging, pet-positron-emission-tomography",https://www.rozee.pk/senior-business-development-engineer-%e2%80%93-plastic-polymer-packaging-karachi-karachi-jobs-1881840,2026-09-25 12:51:19.347947
822,Full Stack Engineer,DBS Solutions,Lahore,Data Engineering,,,,"PostgreSQL, Django, LINUX, API Integration, Web Applications, Celery, Database Backups, RabbitMQ, PgAdmin, AWS RDS, Next.JS, REACT.JS, Gunicorn, Django Rest Framework, Systemd, Python, Nginx, Debugging, Production deployments, Database Restores",https://www.rozee.pk/full-stack-engineer-lahore-jobs-1880153,2026-09-25 12:51:19.347947
823,Project Site Engineer (Civil) – Islamabad,GoodWill Construction,Islamabad,Data Engineering,,,,"Quality Control, Quantity Surveying, Construction Management, Material Management, Cost Estimation, Project Scheduling, Site Inspection, Primavera P6, Report Writing, AutoCad, Microsoft Word, Microsoft Excel, Construction Material Estimation",https://www.rozee.pk/goodwill-construction-project-site-engineer-civil-%e2%80%93-islamabad-jobs-1874996,2026-09-25 12:51:19.347947
824,Rice Mill Electric Engineer,Fatima Rice Mills,Bahawalnagar,Data Engineering,,,,"Power Distribution, Programmable logic controllers, MOTOR CONTROL, Solar Power Systems, Troubleshooting and Repair, Electrical Safety Standards, Electrical Troubleshooting, Preventive Maintenance, High Voltage Motor Maintenance, Control panel maintenance",https://www.rozee.pk/fatima-rice-mills-rice-mill-electric-engineer-bahawalnagar-jobs-1871696,2026-09-25 12:51:19.347947
825,Site Civil Engineer,A&F Homes,Islamabad,Data Engineering,,,,"Project Scheduling, Regulatory Compliance, Construction Project Management, Structural Analysis, Quality Control Management, Budgeting and Cost Control, Team Leadership, Construction safety standards, Site Inspection Techniques, Site Inspection and Quality Control",https://www.rozee.pk/af-homes-site-civil-engineer-islamabad-jobs-1876671,2026-09-25 12:51:19.347947
826,Junior QA Engineer,EHB Technologies Limited,Islamabad,Data Engineering,,,,"Documentation, Troubleshooting, Selenium, Bug Tracking, Automation Testing, Regression Testing, Functional Testing, API Testing, UI Testing, Postman, Test case creation, Cypress, Problem-Solving, Playwright, Communication, JIRA",https://www.rozee.pk/junior-qa-engineer-islamabad-jobs-1876582,2026-09-25 12:51:19.347947
827,"Cloud Engineer - Frontend-Focused(Remote, Full-Time) [AS315] (PK)",Smart Working,Peshawar,Data Engineering,,,,"AngularJS, GITHUB, AWS, Vue.js, GitLab, CI/CD, CI / CD, Angular, REACT.JS, Cloud Computing, ReactOS, monthsOfExperience: 60",https://www.rozee.pk/cloud-engineer-frontend-focusedremote-full-time-as315-pk-peshawar-jobs-1878837,2026-09-25 12:51:19.347947
828,"Cloud Engineer - Frontend-Focused(Remote, Full-Time) [AS315] (PK)",Smart Working,Karachi,Data Engineering,,,,"AngularJS, GITHUB, AWS, Vue.js, GitLab, CI/CD, CI / CD, Angular, REACT.JS, Cloud Computing, ReactOS, monthsOfExperience: 60",https://www.rozee.pk/cloud-engineer-frontend-focusedremote-full-time-as315-pk-karachi-jobs-1878836,2026-09-25 12:51:19.347947
829,"Cloud Engineer - Frontend-Focused(Remote, Full-Time) [AS315] (PK)",Smart Working,Rawalpindi,Data Engineering,,,,"AngularJS, GITHUB, AWS, Vue.js, GitLab, CI/CD, CI / CD, Angular, REACT.JS, Cloud Computing, ReactOS, monthsOfExperience: 60",https://www.rozee.pk/cloud-engineer-frontend-focusedremote-full-time-as315-pk-rawalpindi-jobs-1878834,2026-09-25 12:51:19.347947
830,"Cloud Engineer - Frontend-Focused(Remote, Full-Time) [AS315] (PK)",Smart Working,Lahore,Data Engineering,,,,"AngularJS, GITHUB, AWS, Vue.js, GitLab, CI/CD, CI / CD, Angular, REACT.JS, Cloud Computing, ReactOS, monthsOfExperience: 60",https://www.rozee.pk/cloud-engineer-frontend-focusedremote-full-time-as315-pk-lahore-jobs-1878833,2026-09-25 12:51:19.347947
831,"Cloud Engineer - Frontend-Focused(Remote, Full-Time) [AS315] (PK)",Smart Working,Islamabad,Data Engineering,,,,"AngularJS, GITHUB, AWS, Vue.js, GitLab, CI/CD, CI / CD, Angular, REACT.JS, Cloud Computing, ReactOS, monthsOfExperience: 60",https://www.rozee.pk/cloud-engineer-frontend-focusedremote-full-time-as315-pk-islamabad-jobs-1878832,2026-09-25 12:51:19.347947
832,"Cloud Engineer - Frontend-Focused(Remote, Full-Time) [AS315] (PK)",Smart Working,All Cities,Data Engineering,,,,"AngularJS, GITHUB, AWS, Vue.js, GitLab, CI/CD, CI / CD, Angular, REACT.JS, Cloud Computing, ReactOS, monthsOfExperience: 60",https://www.rozee.pk/cloud-engineer-frontend-focusedremote-full-time-as315-pk-jobs-1878831,2026-09-25 12:51:19.347947
833,MEP Engineer,Aces Marketing & Trading,Lahore,Data Engineering,,,,"Troubleshooting, Budget Preparation, Cost Control, Regulatory Compliance, HVAC System Design, Electrical System Design, Plumbing Design, Building Information Modeling, Hvac Load Calculation, Fire Protection Systems, Project Management, Team Leadership, Energy Efficiency Analysis",https://www.rozee.pk/aces-marketing-trading-mep-engineer-lahore-jobs-1872719,2026-09-25 12:51:19.347947
834,Senior Backend Engineer (Java),Moniepoint Group,All Cities,Data Engineering,,,,"PostgreSQL, Backend Development, Restful APIs, System Design, Spring, Agile, Hibernate, AWS, Microservices, ORM, Elasticsearch, Relational Databases, Distributed Systems, DOCKER, CI/CD, Kubernetes, DynamoDB, Spring Boot, Java, Backend architecture",https://www.rozee.pk/senior-backend-engineer-java-jobs-1879447,2026-09-25 12:51:19.347947
835,IT Engineer,GenZ Talent,Lahore,Data Engineering,,,,"TCP/IP, Active Directory, LAN, VMware, LINUX, DNS, DHCP, Windows Server, VPN, IT Security, WAN, Hyper-V, Network Management, Wireless networks, Disaster Recovery, Group Policy Management, Systems Administration, Technical Support, Firewalls, Virtualization",https://www.rozee.pk/it-engineer-lahore-jobs-1881003,2026-09-25 12:51:19.347947
836,Senior Technical Sales Engineer - South,AMT Electric Private Limited,Karachi,Data Engineering,,,,"Competencies, IT-SUPPORT, external-workforce, coupons-and-deals, sales-goals, electrical-engineering-and-planning, technical-support-tech-support, crane-aerospace-electronics, light-emitting-diodes-leds",https://www.rozee.pk/senior-technical-sales-engineer-south-karachi-jobs-1878385,2026-09-25 12:51:19.347947
837,Senior Maintenance Engineer,Scaleup Connect,Lahore,Data Engineering,,,,"Motors, Budget Management, mechanical & Electrical Maintenance, Safety Compliance, HVAC Design Software, Preventive maintenance Planning, equipment troubleshooting, Inventory Management, Team Leadership, Technical team coordination, Maintenance Planning and Optimization, HVAC & Utility Systems, Sensors & Pneumatics",https://www.rozee.pk/scaleup-connect-senior-maintenance-engineer-jobs-1873541,2026-09-25 12:51:19.347947
838,DevOps Engineer Nokhba,Nokhba,All Cities,Data Engineering,,,,"Troubleshooting, DNS, Backup and Recovery, AWS, Firewall Configuration, Logging, Linux Server Administration, System Monitoring, Server Security, Google Cloud, SSL, DOCKER, Git/Github, Infrastructure as Code, Azure, Networking, CI/CD Pipeline Management",https://www.rozee.pk/nokhba-devops-engineer-nokhba-jobs-1873058,2026-09-25 12:51:19.347947
839,"Cloud Engineer - Frontend-Focused(Remote, Full-Time) [AS315] (PK)",Smart Working,Multan,Data Engineering,,,,"Mongodb, AngularJS, GITHUB, AWS, Vue.js, GitLab, CI/CD, CI / CD, Angular, REACT.JS, Cloud Computing, ReactOS, monthsOfExperience: 60",https://www.rozee.pk/cloud-engineer-frontend-focusedremote-full-time-as315-pk-multan-jobs-1878835,2026-09-25 12:51:19.347947
840,Full-Stack Engineer,Modulus OS,Lahore,Data Engineering,,,,"React-JS, React, Next-JS, Observability, TypeScript, testing-and-analysis, time-and-attendance, assessment-assessment-tools, environment-health-and-safety-hsse, application-programming-interface-api, microsoft-typescript, artificial-intelligence, user-interface-ui",https://www.rozee.pk/full-stack-engineer-lahore-jobs-1879900,2026-09-25 12:51:19.347947
841,Technical Procurement & Evaluation Engineer,Four Engineers,Rawalpindi,Data Engineering,,,,"Microsoft-Excel, Mechatronics, Tendering, compliance, maintenance-repair-and-operations-mro, supply-management, logistics-and-procurement, time-and-attendance, assessment-assessment-tools, state-local-municipal, crane-aerospace-electronics, reconnaissance-surveillance",https://www.rozee.pk/technical-procurement-evaluation-engineer-rawalpindi-jobs-1881504,2026-09-25 12:51:19.347947
842,Associate Software Engineer,UTECH HUB,Lahore,Data Engineering,,,,"Git, JSON, Troubleshooting, Databases, Software Development, Web Technologies, Web Applications, Rest APIs, Object-oriented programming, API Integrations, Programming Fundamentals, Testing, Problem-Solving, Cursor, Chatgpt, Programming, Communication, Debugging, Claude, AI development tools",https://www.rozee.pk/associate-software-engineer-lahore-jobs-1881245,2026-09-25 12:51:19.347947
843,Civil Engineer,Barqtron Engineering Solutions,Karachi,Data Engineering,,,,"Planning, Quality Control, Decision-making, Site Management, Quantity Surveying, Construction Supervision, Conflict Management, Accountability, Stakeholder Management, Collaboration, Communication Skills, Quality Checking, Ownership, Problem-Solving, Construction, Negotiation, Time Management, Civil Engineering, Coordination, Subcontractor coordination",https://www.rozee.pk/civil-engineer-karachi-jobs-1877431,2026-09-25 12:51:19.347947
844,Network Support Engineer,ChatPandas,Lahore,Data Engineering,,,,"Active Directory, Network Security, LAN, Network Design, Windows Server, Firewall, Network administration, WAN, Routing Protocols, Network Operations, Mikrotik, VLAN, STP, TRUNKING, Fortinet, FortiGate, Firewall Management, Bandwidth Management, Cisco Switches, Technical Support",https://www.rozee.pk/network-support-engineer-lahore-jobs-1877338,2026-09-25 12:51:19.347947
845,EHS MiP (Safety Engineer),SGS,Faisalabad,Data Engineering,,,,"training-certification, education-training, environment-health-and-safety-hsse, i-o-memory-peripheral-connectors, international-organization-for-standardization-iso, incentive-stock-options-iso, iso-14001-2015, iso-45001-2018, electrical-substation",https://www.rozee.pk/ehs-mip-safety-engineer-faisalabad-jobs-1878198,2026-09-25 12:51:19.347947
846,Software Engineer — Full Stack,Thathal ITS,Islamabad,Data Engineering,,,,"MySQL, Troubleshooting, Ionic, Next-JS, Python, Debugging, time-and-attendance, hours-of-work, training-and-development, policies-and-practices, software-development, lift-and-shift, amazon-web-services, emerging-technologies",https://www.rozee.pk/software-engineer-%e2%80%94-full-stack-islamabad-jobs-1882790,2026-09-25 12:51:19.347947
847,Technical Support Engineer IoT,BoxTech,All Cities,Data Engineering,,,,"Troubleshooting, Fleet Management, Sensors, iOT, RS232, MQTT, BLE, GPS tracking, CAN bus, TCP/UDP, UART, Device Integration, Vehicle telematics, Server Connectivity, RS485, Wireshark, I/O, GPS/GNSS, SIM/APN, GSM/LTE",https://www.rozee.pk/technical-support-engineer-iot-jobs-1880970,2026-09-25 12:51:19.347947
848,AI Automations Engineer,GenZ Talent,Lahore,Data Engineering,,,,"API Integration, System Integration, Reliability, Performance Optimization, APIs, Marketing Tools, CRM Integration, Zapier, Workflow Optimization, Make, Problem-Solving, Python, CRM, AI Automation, Automation Workflows, Debugging, JavaScript, N8N, Workflow Monitoring, Internal Systems",https://www.rozee.pk/ai-automations-engineer-lahore-jobs-1880976,2026-09-25 12:51:19.347947
849,Mobile App QA Engineer,Trusted Technologies,Lahore,Data Engineering,,,,"Bug Reporting, Mobile Testing, Regression Testing, Functional Testing, Test Planning, API Testing, Compatibility testing, Integration Testing, Usability Testing, Rest APIs, Postman, Bug Tracking tools, Mobile Automation Testing, Firebase Crashlytics, Android Studio Logcat",https://www.rozee.pk/trusted-technologies-mobile-app-qa-engineer-lahore-jobs-1878943,2026-09-25 12:51:19.347947
850,Full Stack Software Engineer (Python + Angular),HyperNym,Islamabad,Data Engineering,,,,"Git, Mongodb, PostgreSQL, CSS3, Django, Agile, LINUX, Rest API, Full Stack, Rest APIs, RxJS, Cloud Infrastructure, Angular, HTML5, Azure, Fastapi, Python, TypeScript, Software Engineering, OOP",https://www.rozee.pk/full-stack-software-engineer-python-angular-islamabad-jobs-1878708,2026-09-25 12:51:19.347947
851,Chef/Food Scientist,Thehealthnut.pk,Karachi,Data Science,,,,"Customer-facing, Quality-Control, maintenance-repair-and-operations-mro, testing-and-analysis, training-certification, time-and-attendance, environment-health-and-safety-hsse, training-and-development, planning-and-design, visual-art-design, product-development-and-design, standard-operating-procedure-sop, hygiene-toiletries, sensors-test-measurement, laws-and-regulations, state-local-municipal, product-launch, credentialing-profiling, food-safety, healthy-eating",https://www.rozee.pk/cheffood-scientist-karachi-jobs-1878455,2026-09-25 12:51:19.347947
852,Research Analyst,Poverty Eradication Initiative (PEI),Islamabad,Data Science,,,,"Competitive Analysis, Data Analysis, Data Management, Statistical Analysis, Qualitative Research, Research Methodology, Research and Analysis, Market Research, Critical Thinking, Quantitative Research, Report Writing, Communication, Data Visualization, documentary review",https://www.rozee.pk/poverty-eradication-initiative-pei-research-analyst-jobs-1871749,2026-09-25 12:51:19.347947
853,Senior Manager - Data Center,TechSurge Inc,Karachi,Data Science,,,,"SQL, high-availability, Error-handling, Oracle, maintenance-repair-and-operations-mro, testing-and-analysis, reporting-and-disclosure, adaptive-project-management-and-reporting, standard-operating-procedure-sop, lift-and-shift, job-descriptions, networking-telecommunications, doors-windows, data-center, server-farms, business-continuity, data-center-automation, rerun, job-scheduling-workload-automation, automic",https://www.rozee.pk/senior-manager-data-center-karachi-jobs-1878402,2026-09-25 12:51:19.347947
854,Expert Data Center Infra Operations,JazzWorld,Lahore,Data Science,,,,,https://www.rozee.pk/expert-data-center-infra-operations-lahore-jobs-1876820,2026-09-25 12:51:19.347947
855,ERP Support Intern,TradeUnleashed,Lahore,Data Science,,,,"Analytical, Data Analysis, ERP Implementation, Data Management, Validation, Support, Intern, BASIC, System, Communication Skills, Software Support, Business, Excel, Accounting, Build, Software, Communication, Hiring, Data Entry, Finance",https://www.rozee.pk/erp-support-intern-lahore-jobs-1876424,2026-09-25 12:51:19.347947
856,Social Media & Data Entry Assistant,Pie-Solutions,Karachi,Data Science,,,,"Typing, Greeting Patients, Ability to follow Instructions, Whatsapp, Basic Computer Skills, instagram, Social Media Management (Facebook, Data Entry, LinkedIn), Polite and professional communication",https://www.rozee.pk/social-media-data-entry-assistant-karachi-jobs-1876494,2026-09-25 12:51:19.347947
857,Manager Enterprises Data Services {Information Technology Group},Bank of Punjab,Lahore,Data Science,,,,,https://www.rozee.pk/manager-enterprises-data-services-information-technology-group-lahore-jobs-1880147,2026-09-25 12:51:19.347947
858,Senior Developer & CRM Expert At Travel Tour Up,Spell Link,Lahore,Data Science,,,,"Troubleshooting, Ticketing, Data-management, CRM, Lead-management, time-and-attendance, training-and-development, application-programming-interface-api, particulate-matter, candidate-relationship-management, customer-relationship-management-crm, sales-pipeline, hotels-accommodations, customer-communications, travel-agency, customer-data, pipeline-management, crm-data-automation, corporate-website, customer-data-management",https://www.rozee.pk/senior-developer-crm-expert-at-travel-tour-up-lahore-jobs-1879869,2026-09-25 12:51:19.347947
859,Service Delivery Manager – Data Platforms,Systems Limited,Karachi,Data Science,,,,"Informatica, Audits, compliance, maintenance-repair-and-operations-mro, testing-and-analysis, policies-and-practices, laws-and-regulations, information-technology, extract-transform-and-load-etl, data-pipeline, data-platform, service-delivery, performance-indicator, operational-efficiency, service-level-agreement-sla, service-level-assurance-sla, security-policies, root-cause-analysis-rca, issue-tracking, root-cause",https://www.rozee.pk/service-delivery-manager-%e2%80%93-data-platforms-karachi-jobs-1878195,2026-09-25 12:51:19.347947
860,"Executive Officer – Business Support & Intelligence Analyst, Channel Management",EFU Life Assurance Ltd,Karachi,Data Science,,,,"Data Analysis, Power BI, Performance Reporting, Dashboards, Stakeholder Engagement, Excel, Report Writing, Data Quality Assurance, Data Visualization, Business Intelligence",https://www.rozee.pk/efu-life-assurance-ltd-executive-officer-%e2%80%93-business-support-intelligence-analyst-channel-management-jobs-1873222,2026-09-25 12:51:19.347947
861,Department Head - Data Loss Prevention Policy (AVP),National Bank of Pakistan,Karachi,Data Science,,,,,https://www.rozee.pk/national-bank-of-pakistan-department-head-data-loss-prevention-policy-avp-jobs-1876288,2026-09-25 12:51:19.347947
862,Senior Manager -Enterprises Data Services {Information Technology Group},Bank of Punjab,Lahore,Data Science,,,,,https://www.rozee.pk/senior-manager-enterprises-data-services-information-technology-group-lahore-jobs-1878216,2026-09-25 12:51:19.347947
863,Senior Manager - Enterprises Data Services {Information Technology Group},Bank of Punjab,Lahore,Data Science,,,,,https://www.rozee.pk/senior-manager-enterprises-data-services-information-technology-group-lahore-jobs-1876956,2026-09-25 12:51:19.347947
864,Lead Generation Specialist,QF Network,Karachi,Data Science,,,,"Business Development, Data Management, Night Shift, Data Scraping, Lead Qualification, App Development, Taxation Services, Business Prospecting, Market Research, Excel, Bookkeeping, Accounting, Lead Generation, Linkedin, Google Sheets, Data Cleaning, Research, SaaS, Web Development, Analytical skills",https://www.rozee.pk/lead-generation-specialist-karachi-jobs-1877381,2026-09-25 12:51:19.347947
865,CRM/CALL CENTER STAFF,Burj Noor,Rawalpindi,Data Science,,,,"Problem Resolution, Excellent Communication and Interpersonal Skills, Lead Generation Techniques, Basic Computer and MS office knowledge, CRM software proficiency, Data Entry and Record Keeping, Positive attitude and teamwork, Ability to work under pressure and meet targets, Fluent in Urdu; good English communication is preferred, Confident and professional speaking ability, Strong customer service and convincing skills, Good follow-up and time-management skills",https://www.rozee.pk/burj-noor-crmcall-center-staff-jobs-1873263,2026-09-25 12:51:19.347947
